month,author,confidence,paper_summary,summary_of_strengths,summary_of_weaknesses,"comments,_suggestions_and_typos",overall_assessment,datasets,software,author_identity_guess,missed_assignments,count
2021- 07-01,Casey Kennington,3.0,358.0,402.0,951.0,99.0,4.0,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Chris Dyer,5.0,697.0,253.0,1515.0,1896.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Christophe Gravier,5.0,1573.0,253.0,531.0,4809.0,3.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 07-01,Daniel Khashabi,3.0,477.0,282.5,767.5,283.0,2.5,2.5,3.5,1.0,0.0,No. of papers: 2
2021- 07-01,Daniel Marcu,4.0,602.0,38.0,1244.0,71.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Danqi Chen,4.0,631.0,255.5,1665.0,253.5,3.0,1.0,3.5,2.5,0.0,No. of papers: 2
2021- 07-01,David Chiang,4.0,391.0,287.0,924.0,1875.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Dayne Freitag,4.0,471.0,542.0,3712.0,331.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Deng Cai,4.0,662.0,186.0,286.0,208.0,3.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 07-01,Deyi Xiong,4.0,845.0,83.0,867.0,889.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Edison Marrese Taylor,4.0,1158.0,448.0,2498.0,1425.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Egoitz Laparra,3.0,872.0,1117.0,1991.5,787.5,2.25,2.5,3.0,1.0,0.0,No. of papers: 2
2021- 07-01,Ekaterina Lapshinova-Koltunski,4.0,1694.0,1041.0,1525.0,695.0,2.5,3.0,3.0,4.0,0.0,No. of papers: 1
2021- 07-01,Erik Cambria,5.0,133.0,88.0,38.0,1647.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Fei Liu,4.0,744.0,396.0,1320.0,459.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Francis Bond,5.0,477.0,48.0,1003.0,487.0,1.0,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 07-01,Frank Xu,4.0,478.0,280.0,814.0,282.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Genta Winata,4.0,1185.0,105.0,181.0,45.0,3.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 07-01,Graham Neubig,3.0,223.0,172.0,1633.0,49.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Guangyou Zhou,3.0,185.0,133.0,1026.0,1211.0,2.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 07-01,Hai Wang,4.0,440.0,67.0,375.0,53.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Haw-Shiuan Chang,3.0,403.0,231.0,4217.0,1792.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Henning Wachsmuth,4.0,739.0,799.0,1515.0,1653.0,4.0,4.0,2.0,1.0,0.0,No. of papers: 1
2021- 07-01,Ignacio Iacobacci,4.0,833.0,149.0,478.0,1571.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Jiacheng Xu,4.0,391.0,90.0,222.0,3.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,JinYeong Bak,4.0,1032.0,333.0,2179.0,225.0,3.0,5.0,4.0,1.0,0.0,No. of papers: 1
2021- 07-01,Jinchao Zhang,5.0,942.0,263.0,756.0,361.0,3.5,4.0,5.0,1.0,0.0,No. of papers: 1
2021- 07-01,John Lalor,4.0,1192.0,518.0,63.0,10.0,1.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 07-01,John Pavlopoulos,5.0,351.0,273.0,1767.0,861.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Julia Kreutzer,3.0,715.0,629.0,314.0,1588.0,3.5,5.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Jun Suzuki,5.0,737.0,431.0,1273.0,1519.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Juntao Yu,4.0,1484.0,91.0,77.0,95.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Kenji Sagae,3.0,3751.0,279.0,530.0,151.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Kenneth Church,3.0,222.0,582.0,2149.0,211.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Kentaro Torisawa,4.0,1010.0,135.0,1936.0,271.0,1.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 07-01,Kiril Gashteovski,4.0,538.0,43.0,4558.0,374.0,1.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Leshem Choshen,4.0,544.0,447.0,1043.0,3257.0,1.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 07-01,Lizhen Qu,4.0,506.0,183.0,718.0,184.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 07-01,Luciano Corro,3.0,2614.0,75.0,104.0,34.0,3.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Mark Yatskar,3.0,585.0,254.0,770.0,711.0,3.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Markus Dreyer,4.0,527.0,351.0,4883.0,996.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Marti Hearst,4.0,182.0,639.0,852.0,102.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Michael Lyu,4.0,371.0,229.0,148.0,1452.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Miguel Alonso,4.0,547.0,364.0,1487.0,2078.0,3.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Nathanael Chambers,4.0,751.0,748.0,1766.0,827.0,3.0,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Nicholas FitzGerald,4.0,393.0,469.0,337.0,825.0,4.0,5.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Peng Zhang,3.0,392.0,330.0,561.0,715.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Pierre Lison,3.0,668.0,197.0,406.0,1437.0,3.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Qi Zhang,4.0,764.0,339.0,1104.0,1037.0,2.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Ralf Krestel,4.0,857.0,169.0,2447.0,800.0,2.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Richong Zhang,4.0,333.0,73.0,496.0,118.0,1.5,5.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Robin Jia,4.0,3440.0,206.0,311.0,171.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Rotem Dror,5.0,618.0,129.0,231.0,84.0,3.5,3.0,4.0,1.0,0.0,No. of papers: 1
2021- 07-01,Rudolf Rosa,3.0,1143.0,791.0,2832.0,3085.0,4.0,5.0,5.0,1.0,0.0,No. of papers: 1
2021- 07-01,Satoshi Sekine,4.0,537.0,190.0,1338.0,246.0,1.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Sebastian Schuster,4.0,941.0,553.0,558.0,234.0,4.0,1.0,4.0,3.0,0.0,No. of papers: 1
2021- 07-01,Srini Iyer,4.0,409.0,194.0,1079.0,4.0,1.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Steven Schockaert,3.0,912.0,299.0,1313.0,3.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Suzan Verberne,4.0,265.0,235.0,435.0,20.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Thang Vu,4.0,952.0,233.0,374.0,1009.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Thien Nguyen,4.0,1012.0,251.0,1218.0,526.0,2.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Valia Kordoni,4.0,609.0,691.0,3.0,43.0,4.0,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 07-01,Varun Gangal,3.0,987.0,1012.0,156.0,1192.0,4.0,5.0,5.0,1.0,0.0,No. of papers: 1
2021- 07-01,Vivek Srikumar,4.0,774.0,245.0,644.0,1596.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Weifeng Su,3.0,273.0,108.0,260.0,248.0,1.5,2.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Xiaoqing Zheng,4.0,309.0,461.0,547.0,949.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Xiuying Chen,4.0,222.0,279.0,247.0,10.0,2.5,3.0,2.0,1.0,0.0,No. of papers: 1
2021- 07-01,YIPING SONG,3.5,372.5,188.5,998.5,99.0,3.0,3.5,3.5,1.0,0.0,No. of papers: 2
2021- 07-01,Yilin Shen,4.0,134.0,233.0,359.0,848.0,2.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 07-01,Ying Lin,4.0,550.0,428.0,812.0,607.0,3.5,1.0,5.0,1.0,0.0,No. of papers: 1
2021- 07-01,Yoav Artzi,5.0,308.0,123.0,1979.0,90.0,2.0,5.0,5.0,3.0,0.0,No. of papers: 1
2021- 07-01,Zhaopeng Tu,3.0,329.0,429.0,95.0,107.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Zhilin Yang,4.0,657.0,355.0,2194.0,26.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,Zi-Yi Dou,4.0,528.0,191.0,1092.0,324.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 07-01,vishwajeet kumar,4.0,749.0,256.0,324.0,237.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Ajay Nagesh,2.0,290.0,426.0,549.0,4.0,3.5,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Alex Wang,3.0,2445.0,352.0,2242.0,429.0,2.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 08-01,Alexander Fraser,4.0,838.0,264.0,1438.0,911.0,2.5,4.0,1.0,3.0,0.0,No. of papers: 1
2021- 08-01,Alexis Palmer,3.0,2732.0,737.0,1948.0,4168.0,3.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Amanda Stent,4.5,738.5,423.5,777.5,746.5,3.0,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 08-01,Amir Pouran Ben Veyseh,3.0,970.0,292.0,847.5,259.5,2.75,4.0,3.0,1.0,0.0,No. of papers: 2
2021- 08-01,Antonios Anastasopoulos,4.0,1363.0,72.0,2414.0,419.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Ben Hutchinson,3.0,1209.0,438.0,3673.0,1415.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Bhuwan Dhingra,4.0,842.0,282.0,1663.0,479.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Canwen Xu,3.0,196.0,423.5,684.0,90.5,3.5,1.0,3.0,1.0,0.0,No. of papers: 2
2021- 08-01,Chieh-Yang Huang,4.0,966.0,788.0,2147.0,1103.0,4.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Chuhan Wu,2.0,484.0,117.0,167.0,1691.0,2.5,1.0,1.0,3.0,0.0,No. of papers: 1
2021- 08-01,Daniel Fried,4.0,1002.0,1190.0,2875.0,2316.0,4.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Daniel Khashabi,3.5,582.5,240.5,1142.5,1259.5,2.0,1.0,3.0,1.0,0.0,No. of papers: 2
2021- 08-01,Danilo Croce,4.0,544.0,232.0,1007.0,632.0,2.5,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 08-01,Darsh Shah,4.0,432.0,47.0,968.0,289.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Di Lu,4.0,326.0,272.0,656.0,748.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Emily Bender,4.0,579.0,274.5,1222.0,3019.0,2.75,1.0,1.5,1.0,0.0,No. of papers: 2
2021- 08-01,Ernest Davis,3.0,603.0,1273.0,1684.0,2314.0,5.0,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Feng Ji,4.0,1257.0,819.0,652.0,2.0,3.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Firoj Alam,4.0,735.0,216.0,568.0,1966.0,3.5,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Freda Shi,4.0,217.5,178.5,1601.0,1302.5,2.25,1.0,2.0,2.5,0.0,No. of papers: 2
2021- 08-01,Gautier Izacard,3.0,458.0,97.0,275.0,744.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Gemma Boleda,4.0,296.0,1287.0,89.0,333.0,5.0,5.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,George Foster,3.0,844.0,565.0,1010.0,2.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Goran Glavaš,3.0,1682.0,549.5,1442.0,573.5,2.25,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 08-01,Hal Daumé III,4.0,1054.0,223.0,428.0,2001.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Haoran Li,4.0,360.0,182.0,63.0,1341.0,2.0,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Hideya Mino,3.0,879.0,235.0,383.0,286.0,3.5,4.0,2.0,5.0,0.0,No. of papers: 1
2021- 08-01,Iacer Calixto,4.0,332.0,341.0,913.0,4825.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Ignacio Arroyo-Fernández,2.0,91.0,118.0,965.0,112.0,3.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 08-01,Ion Androutsopoulos,5.0,946.0,1453.0,4944.0,811.0,2.5,2.0,2.0,1.0,0.0,No. of papers: 1
2021- 08-01,Isao Goto,4.0,501.0,308.0,535.0,459.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Iz Beltagy,4.0,1471.0,254.0,1249.0,244.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Jack Hessel,3.0,714.0,680.0,2025.0,424.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Jan Niehues,3.5,445.0,543.0,970.0,370.0,3.0,1.0,3.0,2.5,0.0,No. of papers: 2
2021- 08-01,Jan-Thorsten Peter,3.0,592.0,202.0,826.0,160.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Jason Wei,3.0,369.0,171.0,3973.0,115.0,3.0,1.0,3.0,3.0,0.0,No. of papers: 1
2021- 08-01,Jeremy Barnes,4.0,614.0,139.0,473.0,2912.0,1.5,1.0,3.0,2.0,0.0,No. of papers: 1
2021- 08-01,Jesse Dodge,4.0,518.0,951.0,350.0,637.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Joachim Wagner,2.5,603.0,305.5,522.5,3294.5,3.0,4.0,2.5,2.5,0.0,No. of papers: 2
2021- 08-01,João Sedoc,3.0,673.0,363.0,1039.0,922.0,4.0,5.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Julie Weeds,4.0,1287.0,374.0,1236.0,410.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Junnan Zhu,4.0,493.0,404.0,894.0,121.0,3.0,3.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Junyi Li,3.0,910.5,559.5,1694.0,195.5,3.0,2.0,1.0,1.0,0.0,No. of papers: 2
2021- 08-01,Kenny Zhu,4.0,348.0,301.0,625.0,150.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Kewei Tu,3.0,375.0,227.0,2311.0,83.0,2.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Khalil Sima'an,4.0,645.0,426.0,2156.0,802.0,3.0,1.0,1.0,3.0,0.0,No. of papers: 1
2021- 08-01,Lijun Wu,4.0,369.0,212.0,1102.0,1.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Lin Gui,4.0,753.0,122.0,1266.0,15.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Marco Del Tredici,4.0,380.0,985.0,3174.0,22.0,3.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Marco Kuhlmann,4.0,765.0,311.0,2521.0,3015.0,3.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 08-01,Marie-Jean Meurs,5.0,1337.0,191.0,1344.0,1391.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Mark Hopkins,4.0,1901.0,218.0,905.0,2778.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Mark Yatskar,4.0,797.0,223.0,310.0,843.0,3.0,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Massimo Nicosia,4.0,1206.0,297.0,582.0,720.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Mathieu Constant,3.0,1166.0,482.0,1175.0,502.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Melvin Johnson,4.0,577.0,107.0,1214.0,273.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Meriem Beloucif,1.0,435.0,447.0,645.0,221.0,3.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Michael Glass,4.0,414.0,210.0,357.0,345.0,3.5,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Minjoon Seo,4.0,1195.0,503.0,1016.0,1110.0,1.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Miryam de Lhoneux,4.0,359.0,242.0,2462.0,1518.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Mor Geva,4.0,921.0,446.0,777.0,465.0,4.0,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 08-01,Natalia Vanetik,4.0,328.0,406.0,1803.0,1893.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Nizar Habash,4.0,789.0,352.0,3.0,25.0,5.0,4.0,5.0,1.0,0.0,No. of papers: 1
2021- 08-01,Paramita Mirza,3.0,547.0,310.0,393.0,657.0,3.5,1.0,3.0,4.0,0.0,No. of papers: 1
2021- 08-01,Paul Pu Liang,3.0,310.0,308.0,1045.0,25.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Pavel Pecina,3.0,516.0,78.0,79.0,241.0,4.0,4.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Peng Jin,4.0,356.0,192.0,479.0,251.0,1.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Pierre Zweigenbaum,4.0,790.0,492.0,3341.0,195.0,1.5,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 08-01,Prodromos Malakasiotis,5.0,1786.0,875.0,3866.0,445.0,3.0,2.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Qiang Sheng,4.0,340.0,399.0,670.0,2740.0,3.5,5.0,4.0,4.0,0.0,No. of papers: 1
2021- 08-01,Ralf Krestel,4.0,373.0,29.0,1554.0,287.0,1.5,1.0,2.0,3.0,0.0,No. of papers: 1
2021- 08-01,Robin Cooper,3.0,446.0,574.0,620.0,78.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Robin Jia,4.0,3287.0,290.0,114.0,2044.0,4.5,5.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Roee Aharoni,4.0,1073.0,377.0,416.0,936.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Rui Wang,5.0,572.0,257.0,308.0,444.0,2.5,4.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Rui Zhang,5.0,635.0,499.0,2900.0,9.0,2.5,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Sakriani Sakti,4.0,222.0,342.0,2986.0,1007.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Sarthak Jain,3.0,4830.0,16.0,15.0,206.0,3.0,1.0,1.0,4.0,0.0,No. of papers: 1
2021- 08-01,Sascha Rothe,4.0,803.0,231.0,1026.0,241.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Sean MacAvaney,3.0,731.0,868.0,82.0,4.0,4.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Sebastian Ruder,4.0,653.0,16.0,2992.0,1.0,3.5,1.0,3.0,3.0,0.0,No. of papers: 1
2021- 08-01,Seungwhan Moon,4.0,613.0,584.0,296.0,145.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Sewon Min,4.0,891.0,949.0,3582.0,1094.0,2.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Shankar Kumar,5.0,402.0,370.0,306.0,1502.0,3.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Sheikh Muhammad Sarwar,4.0,609.0,207.0,387.0,1706.0,3.5,3.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Shereen Oraby,4.0,1741.0,317.0,280.0,2183.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Shujian Huang,5.0,398.0,80.0,180.0,562.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Siliang Tang,3.0,838.0,1012.0,1500.0,392.0,3.0,1.0,2.0,1.0,0.0,No. of papers: 1
2021- 08-01,Simone Filice,5.0,318.0,61.0,852.0,109.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Sonal Gupta,4.0,384.0,213.0,535.0,21.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Sophia Ananiadou,4.0,347.0,190.0,356.0,100.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Steffen Eger,3.0,407.0,134.0,290.0,317.0,4.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Stergos Afantenos,4.0,1233.0,242.0,40.0,286.0,3.0,4.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Subhro Roy,4.0,682.0,312.0,780.0,23.0,2.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Tadashi Nomoto,4.0,548.0,278.0,765.0,192.0,3.5,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Taesung Lee,4.0,679.0,212.0,3083.0,2484.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Tamer Alkhouli,3.0,581.0,370.0,305.0,602.0,4.0,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 08-01,Tianyu Gao,4.0,824.0,283.0,793.0,59.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Timo Schick,4.0,820.0,547.0,1374.0,644.0,4.0,3.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Tobias Falke,4.5,623.5,803.5,1182.0,110.0,2.5,2.5,2.0,1.0,0.0,No. of papers: 2
2021- 08-01,Valerio Basile,4.0,718.0,703.0,958.0,198.0,2.0,3.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Wenliang Chen,4.0,437.0,433.0,629.0,629.0,3.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Wilker Aziz,4.0,1858.0,465.0,2043.0,2032.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Xiaolin Wang,3.0,277.0,97.0,394.0,69.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Yixin Cao,4.0,1033.0,163.0,1342.0,210.0,1.5,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Yizhong Wang,3.5,698.0,553.0,1229.5,248.0,2.75,2.5,3.5,1.0,0.0,No. of papers: 2
2021- 08-01,Yogarshi Vyas,3.0,1583.0,1011.0,748.0,847.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Yu Sun,3.0,458.0,249.0,1064.0,158.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Yu Zhang,4.0,396.0,125.0,1471.0,331.0,1.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Yuan-Fang Li,3.0,982.0,315.0,247.0,798.0,2.5,1.0,1.0,3.0,0.0,No. of papers: 1
2021- 08-01,Yue Zhang,3.0,574.0,193.0,947.0,622.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 08-01,Yujiu Yang,4.0,430.0,383.0,643.0,80.0,2.0,5.0,5.0,1.0,0.0,No. of papers: 1
2021- 08-01,Yun Chen,4.0,556.0,114.0,1417.0,384.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 08-01,Zach Wood-Doughty,4.0,901.0,559.0,1866.0,1186.0,3.0,2.0,2.0,1.0,0.0,No. of papers: 1
2021- 08-01,volkan cirik,3.0,1500.0,207.0,230.0,1553.0,3.0,1.0,4.0,1.0,0.0,No. of papers: 1
2021- 09-01,A.B. Siddique,3.0,617.0,329.0,717.0,32.0,3.0,3.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Abhilasha Ravichander,3.0,1133.0,421.0,1891.0,490.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Adam Faulkner,4.0,713.0,819.0,578.0,923.0,2.5,3.0,3.0,4.0,0.0,No. of papers: 1
2021- 09-01,Aditi Chaudhary,3.6666666666666665,424.6666666666667,1126.3333333333333,1291.3333333333333,434.0,3.5,2.0,1.3333333333333333,1.0,0.0,No. of papers: 3
2021- 09-01,Aditya Joshi,3.5,590.0,441.5,1009.5,334.5,2.25,1.0,1.0,1.0,0.0,No. of papers: 2
2021- 09-01,Afra Alishahi,4.0,282.0,859.0,1559.0,504.0,2.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Aina Garí Soler,4.0,2078.0,367.0,298.0,2364.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Akhilesh Gotmare,5.0,333.0,504.0,3279.0,2747.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Akiko Aizawa,3.0,516.0,287.0,216.0,1035.0,3.0,5.0,4.0,1.0,0.0,No. of papers: 1
2021- 09-01,Akshat Shrivastava,3.0,934.0,824.0,1187.0,191.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Alessandra Cervone,3.0,2227.0,1329.0,1703.0,1276.0,2.5,1.0,3.0,1.0,0.0,No. of papers: 1
2021- 09-01,Alessandro Suglia,5.0,1142.0,395.0,1190.0,1381.0,3.0,1.0,1.0,1.0,0.0,No. of papers: 1
2021- 09-01,Alex Wang,4.0,1868.5,654.5,1574.0,1704.5,2.75,1.5,1.0,1.0,0.0,No. of papers: 2
2021- 09-01,Alexander Fabbri,3.5,630.0,235.0,903.5,564.5,2.75,2.0,3.0,1.0,0.0,No. of papers: 2
2021- 09-01,Alexander Koller,4.0,550.0,563.0,1801.0,4.0,3.0,1.0,1.0,3.0,0.0,No. of papers: 1
